date,y_true,fcast_enet,hmean,nr_enet,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
1973-10-01,-0.006488,-0.0039298362308429705,0.008166603896103897,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1973-11-01,-0.11372,-0.0014822912272852541,0.00811917799352751,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1973-12-01,0.012371,-0.023400685841151972,0.007726148387096776,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-01-01,-0.01452,-0.008084500590938955,0.0077410836012861755,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-02-01,-0.004308,-0.010360965628275848,0.007669733974358976,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-03-01,-0.027618,-0.0061305695665448065,0.0076314664536741225,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-04-01,-0.043249,-0.015940155725261997,0.007519207006369428,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-05-01,-0.034396,-0.018594630715715467,0.007358038095238098,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-06-01,-0.020316,-0.00911563123658263,0.007225905063291141,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-07-01,-0.082698,-0.009931804979736645,0.00713902208201893,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1974-08-01,-0.089177,-0.014698325056201828,0.006856515723270442,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1974-09-01,-0.123511,-0.03093924138382515,0.006555470219435739,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1974-10-01,0.160013,-0.019268706164609333,0.006149012500000003,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1974-11-01,-0.050788,0.013337762362677641,0.006628339563862931,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1974-12-01,-0.023421,-0.0022575213288164022,0.006450027950310561,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-01-01,0.11661,-0.006320896312317165,0.006357547987616101,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-02-01,0.06166,0.014454687209976516,0.006697833333333336,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-03-01,0.019714,0.022406198925481926,0.006866947692307694,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-04-01,0.045324,0.006700891645040636,0.00690635582822086,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-05-01,0.046793,0.007925995525941393,0.007023840978593274,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-06-01,0.04182,0.024403043646055892,0.007145088414634148,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-07-01,-0.069604,0.02818422191047578,0.007250483282674774,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-08-01,-0.020463,0.006797534175743956,0.007017590909090911,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-09-01,-0.03705,0.004030601301822909,0.006934567975830818,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-10-01,0.059555,0.0021926889905397114,0.0068020843373494,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-11-01,0.024489,0.020717692199203917,0.006960501501501504,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1975-12-01,-0.014585,0.00869519287629697,0.007012982035928146,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1976-01-01,0.115343,0.018740728183613387,0.006948510447761197,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-02-01,-0.010456,0.017029343384242376,0.007271113095238099,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-03-01,0.02924,0.012482293160651602,0.00721851038575668,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-04-01,-0.01361,0.014714139278471724,0.007283662721893493,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-05-01,-0.012316,0.00942737277860308,0.007222029498525075,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-06-01,0.040259,4.322079087387817e-5,0.007164564705882354,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-07-01,-0.011502,0.008367058101649788,0.007261615835777126,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-08-01,-0.003101,0.005479303729776066,0.007206751461988304,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-09-01,0.020221,0.008069874357463175,0.00717669970845481,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-10-01,-0.024611,0.004652168052514826,0.007214619186046511,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-11-01,-0.005141,0.002706796948713433,0.007122371014492753,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-12-01,0.049775,0.009766305999368837,0.007086927745664739,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-01-01,-0.053654,0.013609205249993154,0.007209948126801151,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-02-01,-0.019238,-0.006540238234907573,0.00703505172413793,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-03-01,-0.016002,0.0015685808252058867,0.006959770773638968,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-04-01,-0.003159,0.004643048683863207,0.006894165714285714,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-05-01,-0.018864,0.004229194035444301,0.006865524216524216,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-06-01,0.044076,0.002567084319000214,0.006792428977272725,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-07-01,-0.019453,0.004805002827685626,0.006898048158640225,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-08-01,-0.01651,-0.0023511124232631,0.006823610169491525,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-09-01,-0.005225,0.0022744603045977054,0.006757881690140845,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-10-01,-0.046284,-0.003935841692585577,0.00672422191011236,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-11-01,0.031852,-0.008386344810875496,0.00657573949579832,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-12-01,0.00057,-0.0008338027169566492,0.006646343575418996,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-01-01,-0.065543,-0.008198332363673675,0.006629417827298052,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-02-01,-0.02116,-0.009255819238895019,0.006428938888888891,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-03-01,0.022325,-0.007155193666853982,0.006352515235457066,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-04-01,0.083664,-0.004246349392828826,0.006396638121546963,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-05-01,0.008319,-0.0007877193223548521,0.006609495867768597,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-06-01,-0.021678,-0.0019381086654363575,0.0066141923076923105,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-07-01,0.051574,-0.0029368930852106583,0.006536679452054797,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-08-01,0.028041,0.0013303574977622983,0.006659732240437161,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-09-01,-0.010763,0.004475956577234347,0.006717991825613082,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-10-01,-0.09577,-0.007357600060538653,0.006670489130434785,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-11-01,0.019971,-0.013200184197092391,0.006392872628726291,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-12-01,0.009627,-0.003560929961310533,0.0064295702702702705,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-01-01,0.034897,-0.013672268855236695,0.006438188679245283,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-02-01,-0.036349,-0.004685194424111256,0.006514690860215055,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-03-01,0.050061,-0.013820780939410474,0.006399774798927615,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-04-01,-0.003917,-0.005014375899193868,0.006516516042780749,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-05-01,-0.024818,-0.010246660825633531,0.006488693333333334,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-06-01,0.032124,-0.0018767145270852585,0.006405430851063831,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-07-01,0.003951,0.0031863919181334974,0.0064736498673740065,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-08-01,0.054165,-0.007211957190225943,0.006466976190476191,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-09-01,-0.006284,0.006592828496042214,0.006592828496042216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-01,-0.07386,0.0065589421052631635,0.006558942105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-01,0.044077,0.006347868766404191,0.0063478687664042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-12-01,0.00844,0.00644663612565444,0.006446636125654452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-01-01,0.051808,0.006451840731070509,0.006451840731070497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-01,-0.005389,0.006569955729166675,0.006569955729166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-01,-0.106418,0.0065388935064935065,0.0065388935064935065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-01,0.030294,0.0062462590673575185,0.006246259067357513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-01,0.04296,0.0063083979328165465,0.006308397932816539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-01,0.021622,0.006402860824742264,0.006402860824742269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-07-01,0.0621,0.006441984575835481,0.006441984575835476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-08-01,0.008154,-0.017001611805086907,0.006584697435897436,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-09-01,0.021535,-0.013448712197033173,0.006588710997442456,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-10-01,0.010309,-0.009070522534638938,0.006626839285714287,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-11-01,0.10041,-0.0045279127210091285,0.006636208651399492,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-12-01,-0.040234,0.006874213197969544,0.006874213197969544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-01,-0.05647,0.006859894248738475,0.006754951898734179,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-02-01,0.010867,0.00659529292929293,0.006595292929292931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-01,0.027585,0.006606052896725443,0.0066060528967254424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-01,-0.032311,0.006658763819095473,0.00665876381909548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-01,-0.004261,0.006561095238095237,0.00656109523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-01,-0.019755,0.006534039999999995,0.006534040000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-07-01,-0.012786,0.006468481296758094,0.006468481296758107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-08-01,-0.06794,0.006420584577114434,0.006420584577114428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-09-01,-0.063266,0.0062360669975186096,0.00623606699751861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-10-01,0.039715,-0.011778885116287725,0.006064032178217822,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1981-11-01,0.031727,0.015266009891633382,0.006147120987654322,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1981-12-01,-0.037759,0.038030595161573436,0.006210125615763547,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1982-01-01,-0.024067,0.006102093366093366,0.006102093366093367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-02-01,-0.058441,0.0060281495098039204,0.006028149509803922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-03-01,-0.016005,-0.0006674503660146245,0.005870523227383863,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-04-01,0.03175,0.0004558009855795208,0.0058171682926829275,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-05-01,-0.040805,0.005880265206812648,0.005880265206812653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-06-01,-0.026379,0.00011127044900455384,0.00576695145631068,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-07-01,-0.029799,-0.0034804518626061873,0.005689116222760291,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-08-01,0.116902,0.0030997332505529477,0.0056033961352657015,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-09-01,0.002896,0.012217857728115601,0.005871585542168676,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-10-01,0.108763,0.01021189424335862,0.005864432692307692,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-11-01,0.039854,0.03155350098766197,0.006111191846522783,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1982-12-01,0.010535,0.02310818365534642,0.006191916267942585,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-01-01,0.028593,0.024262475496391264,0.006202281622911697,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-02-01,0.018833,0.013376788146684363,0.006255592857142858,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-03-01,0.02927,0.023196219574545963,0.006285467933491688,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-04-01,0.069419,0.011476601899079692,0.006339933649289101,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-05-01,-0.012787,0.018162663078744676,0.006489056737588653,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-06-01,0.03007,0.0038959902658404215,0.006443594339622642,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-07-01,-0.037938,0.00788035555155776,0.006499185882352942,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-08-01,0.008464,-0.006489473970955935,0.00639487323943662,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-09-01,0.006505,9.583177375428048e-5,0.006399718969555036,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-10-01,-0.020708,0.0067528084489676355,0.006399964953271029,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-11-01,0.016246,-0.0017416667247415057,0.006336776223776225,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-12-01,-0.012749,0.001430393695934137,0.00635982093023256,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-01-01,-0.011198,-0.0030940465105844563,0.006315484918793505,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-02-01,-0.041634,0.0025626564228021726,0.006274944444444447,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-03-01,0.010195,-0.0025738644583686646,0.006164300230946884,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-04-01,-0.000519,-0.0036474054706197127,0.0061735875576036875,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-05-01,-0.061231,-0.0028972160713593136,0.006158202298850575,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-06-01,0.015137,-0.009382034144718948,0.006003639908256882,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-07-01,-0.021265,0.004217555722722014,0.006024540045766591,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-08-01,0.104238,0.012024589594159599,0.005962235159817353,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-09-01,-0.008364,0.00908320656510167,0.006186097949886106,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-10-01,-0.005269,0.009516520980083095,0.006153029545454547,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-11-01,-0.019841,0.0116072675514894,0.006127129251700681,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-12-01,0.018256,0.00794003672731623,0.006068377828054299,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-01-01,0.070468,0.011678870581843815,0.006095889390519188,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-02-01,0.007666,0.019056751388510068,0.0062408716216216225,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-03-01,-0.006436,0.0024272224906828482,0.006244074157303372,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-04-01,-0.009904,0.013249724519726525,0.006215643497757849,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-05-01,0.05554,0.014275958294907562,0.006179581655480985,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-06-01,0.009465,0.028303795193690872,0.006289761160714287,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-07-01,-0.008821,0.019034682345294325,0.006296832962138086,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-08-01,-0.012673,0.012468574237223602,0.0062632377777777784,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-09-01,-0.038748,0.01737531249776059,0.006221250554323726,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-10-01,0.039079,0.012776044440448098,0.006121761061946904,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-11-01,0.065387,0.017709955203660796,0.006194514348785873,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-12-01,0.042056,0.020814388605021154,0.006324894273127754,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-01-01,-0.001794,0.021220647083129193,0.006403424175824177,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-02-01,0.070925,0.011790460743914493,0.006385447368421054,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-03-01,0.050532,0.028537885136134047,0.006526671772428885,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-04-01,-0.019348,0.02557343281867816,0.006622753275109172,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-05-01,0.050126,0.015073291880399249,0.006566172113289762,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-06-01,0.010844,0.007707858639472003,0.006660867391304349,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-07-01,-0.062741,0.018275959453046012,0.006669941431670284,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-08-01,0.069217,0.010393584552203591,0.006519701298701301,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-09-01,-0.087843,0.019977353255326534,0.006655116630669549,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-10-01,0.052038,0.00680401231153007,0.0064514568965517265,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1986-11-01,0.020276,0.015870531947211778,0.006549492473118282,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-12-01,-0.031413,0.016179841431255042,0.006578948497854078,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-01-01,0.130283,0.023262452831262687,0.006497595289079229,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-02-01,0.037578,0.004168717412877429,0.006762094017094017,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-03-01,0.022036,0.009783998529926924,0.006827799573560767,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-04-01,-0.013745,0.007701458112789808,0.006860157446808511,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-05-01,0.004728,-0.0011800744241585344,0.006816409766454352,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-06-01,0.04634,0.004244286183420119,0.006811985169491525,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-07-01,0.045043,0.005722487281378974,0.006895553911205074,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-08-01,0.034508,0.0025589583889093007,0.006976033755274261,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
