date,y_true,fcast_lasso,hmean,nr_lasso,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
1973-12-01,0.012371,-0.02446803360480364,0.007726148387096776,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-01-01,-0.01452,-0.008558040416393797,0.0077410836012861755,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-02-01,-0.004308,-0.010991773755303781,0.007669733974358976,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-03-01,-0.027618,-0.00654496138186168,0.0076314664536741225,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1974-04-01,-0.043249,-0.016598581376066776,0.007519207006369428,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-05-01,-0.034396,-0.019212172380797657,0.007358038095238098,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-06-01,-0.020316,-0.009457133235212951,0.007225905063291141,9.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1974-07-01,-0.082698,-0.010509743916829713,0.00713902208201893,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1974-08-01,-0.089177,-0.010819920867616049,0.006856515723270442,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1974-09-01,-0.123511,-0.031851265767707956,0.006555470219435739,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1974-10-01,0.160013,-0.019230095151386403,0.006149012500000003,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1974-11-01,-0.050788,0.01345128157989602,0.006628339563862931,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1974-12-01,-0.023421,-0.0021537536266063965,0.006450027950310561,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-01-01,0.11661,-0.006345164854950166,0.006357547987616101,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-02-01,0.06166,0.014483730590191878,0.006697833333333336,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-03-01,0.019714,0.02301114105961842,0.006866947692307694,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-04-01,0.045324,0.007051552875186054,0.00690635582822086,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-05-01,0.046793,0.00817712767387168,0.007023840978593274,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-06-01,0.04182,0.025171468245923312,0.007145088414634148,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-07-01,-0.069604,0.02939230515739944,0.007250483282674774,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-08-01,-0.020463,0.0071274309880400444,0.007017590909090911,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-09-01,-0.03705,0.00376241676299376,0.006934567975830818,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-10-01,0.059555,0.0022440354238807917,0.0068020843373494,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-11-01,0.024489,0.020566887481121256,0.006960501501501504,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1975-12-01,-0.014585,0.008699403464262082,0.007012982035928146,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-01-01,0.115343,0.018861513202051226,0.006948510447761197,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-02-01,-0.010456,0.01760504953687677,0.007271113095238099,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-03-01,0.02924,0.013089244704878359,0.00721851038575668,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-04-01,-0.01361,0.015065956346461025,0.007283662721893493,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-05-01,-0.012316,0.009792327827138845,0.007222029498525075,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-06-01,0.040259,0.0002451405561484947,0.007164564705882354,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-07-01,-0.011502,0.008704081413453359,0.007261615835777126,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-08-01,-0.003101,0.005775457448887181,0.007206751461988304,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-09-01,0.020221,0.008499340783238333,0.00717669970845481,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-10-01,-0.024611,0.005192282895955948,0.007214619186046511,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-11-01,-0.005141,0.0033561049719838853,0.007122371014492753,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1976-12-01,0.049775,0.010463142167107432,0.007086927745664739,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-01-01,-0.053654,0.014077417748694941,0.007209948126801151,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-02-01,-0.019238,-0.0059377188171168375,0.00703505172413793,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-03-01,-0.016002,0.0020061540814200803,0.006959770773638968,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-04-01,-0.003159,0.005157120476110567,0.006894165714285714,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-05-01,-0.018864,0.004659693938193855,0.006865524216524216,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-06-01,0.044076,0.0029278186040556436,0.006792428977272725,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-07-01,-0.019453,0.0050678143052973815,0.006898048158640225,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-08-01,-0.01651,-0.002040575532328121,0.006823610169491525,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-09-01,-0.005225,0.002304171613917643,0.006757881690140845,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-10-01,-0.046284,-0.0039087142197626705,0.00672422191011236,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-11-01,0.031852,-0.008476765618758412,0.00657573949579832,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1977-12-01,0.00057,-0.0011144215967291812,0.006646343575418996,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-01-01,-0.065543,-0.008631791031660098,0.006629417827298052,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-02-01,-0.02116,-0.009338627491501425,0.006428938888888891,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-03-01,0.022325,-0.007892107515271342,0.006352515235457066,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-04-01,0.083664,-0.004757099076416471,0.006396638121546963,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-05-01,0.008319,-0.0009958388512635342,0.006609495867768597,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-06-01,-0.021678,-0.001863800796266936,0.0066141923076923105,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-07-01,0.051574,-0.0030413845543761564,0.006536679452054797,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-08-01,0.028041,0.0010755092679404841,0.006659732240437161,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-09-01,-0.010763,0.004102478230891036,0.006717991825613082,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-10-01,-0.09577,-0.007866377691173586,0.006670489130434785,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-11-01,0.019971,-0.013570838160552465,0.006392872628726291,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1978-12-01,0.009627,-0.004331967605917727,0.0064295702702702705,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-01-01,0.034897,-0.014570908054657338,0.006438188679245283,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-02-01,-0.036349,-0.005643389542377482,0.006514690860215055,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-03-01,0.050061,-0.014712767209969991,0.006399774798927615,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-04-01,-0.003917,-0.005842199419224177,0.006516516042780749,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-05-01,-0.024818,-0.011073579753267842,0.006488693333333334,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-06-01,0.032124,-0.0022382032740581653,0.006405430851063831,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-07-01,0.003951,0.0027730649649470047,0.0064736498673740065,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-08-01,0.054165,-0.008009976019155865,0.006466976190476191,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1979-09-01,-0.006284,0.006592828496042214,0.006592828496042216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-10-01,-0.07386,0.0065589421052631635,0.006558942105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-11-01,0.044077,0.006347868766404191,0.0063478687664042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-12-01,0.00844,0.00644663612565444,0.006446636125654452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-01-01,0.051808,0.006451840731070509,0.006451840731070497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-02-01,-0.005389,0.006569955729166675,0.006569955729166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-03-01,-0.106418,0.0065388935064935065,0.0065388935064935065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-01,0.030294,0.0062462590673575185,0.006246259067357513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-05-01,0.04296,0.0063083979328165465,0.006308397932816539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-06-01,0.021622,0.006402860824742264,0.006402860824742269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-07-01,0.0621,0.006441984575835481,0.006441984575835476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-08-01,0.008154,-0.017424534401994343,0.006584697435897436,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-09-01,0.021535,-0.01338063016871622,0.006588710997442456,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-10-01,0.010309,-0.009254028181697637,0.006626839285714287,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-11-01,0.10041,-0.004484869989087966,0.006636208651399492,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1980-12-01,-0.040234,0.006874213197969544,0.006874213197969544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-01-01,-0.05647,0.007261025168534532,0.006754951898734179,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-02-01,0.010867,0.00659529292929293,0.006595292929292931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-03-01,0.027585,0.006606052896725443,0.0066060528967254424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-04-01,-0.032311,0.006658763819095473,0.00665876381909548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-05-01,-0.004261,0.006561095238095237,0.00656109523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-06-01,-0.019755,0.006534039999999995,0.006534040000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-07-01,-0.012786,0.006468481296758094,0.006468481296758107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-08-01,-0.06794,0.006420584577114434,0.006420584577114428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-09-01,-0.063266,0.0062360669975186096,0.00623606699751861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-10-01,0.039715,-0.011960386147199,0.006064032178217822,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1981-11-01,0.031727,0.01679776447492872,0.006147120987654322,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1981-12-01,-0.037759,0.04135402669692827,0.006210125615763547,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1982-01-01,-0.024067,0.006102093366093366,0.006102093366093367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-02-01,-0.058441,0.0060281495098039204,0.006028149509803922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-03-01,-0.016005,0.005870523227383862,0.005870523227383863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-04-01,0.03175,0.0058171682926829275,0.0058171682926829275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-05-01,-0.040805,0.005880265206812648,0.005880265206812653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-06-01,-0.026379,0.005766951456310673,0.00576695145631068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-07-01,-0.029799,-0.0013757499709388518,0.005689116222760291,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-08-01,0.116902,0.002893798943202277,0.0056033961352657015,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1982-09-01,0.002896,0.005871585542168681,0.005871585542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-10-01,0.108763,0.005864432692307688,0.005864432692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982-11-01,0.039854,0.03163003383586455,0.006111191846522783,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1982-12-01,0.010535,0.02204084706568943,0.006191916267942585,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-01-01,0.028593,0.02301360493817474,0.006202281622911697,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-02-01,0.018833,0.01234842254903458,0.006255592857142858,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-03-01,0.02927,0.021947936672798714,0.006285467933491688,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-04-01,0.069419,0.011075901576040749,0.006339933649289101,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-05-01,-0.012787,0.018000504166671212,0.006489056737588653,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-06-01,0.03007,0.003774469479742865,0.006443594339622642,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-07-01,-0.037938,0.007918133132708342,0.006499185882352942,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-08-01,0.008464,-0.006246887135953498,0.00639487323943662,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-09-01,0.006505,0.00019615556307042226,0.006399718969555036,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-10-01,-0.020708,0.0068216190721525445,0.006399964953271029,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-11-01,0.016246,-0.001428222362145913,0.006336776223776225,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1983-12-01,-0.012749,0.0018578665614488719,0.00635982093023256,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-01-01,-0.011198,-0.002635721858489242,0.006315484918793505,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-02-01,-0.041634,0.0031341475469592464,0.006274944444444447,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-03-01,0.010195,-0.003020400829953652,0.006164300230946884,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-04-01,-0.000519,-0.004295373374246195,0.0061735875576036875,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-05-01,-0.061231,-0.003009513529013127,0.006158202298850575,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-06-01,0.015137,-0.009593757455504486,0.006003639908256882,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-07-01,-0.021265,0.0035249327745377566,0.006024540045766591,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-08-01,0.104238,0.011399265338837263,0.005962235159817353,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-09-01,-0.008364,0.00889233790161352,0.006186097949886106,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-10-01,-0.005269,0.009242870696810205,0.006153029545454547,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-11-01,-0.019841,0.011036388212236162,0.006127129251700681,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1984-12-01,0.018256,0.00750680662369114,0.006068377828054299,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-01-01,0.070468,0.011430516353394045,0.006095889390519188,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-02-01,0.007666,0.0187623051331322,0.0062408716216216225,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-03-01,-0.006436,0.0021468863011744038,0.006244074157303372,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-04-01,-0.009904,0.013060447984854683,0.006215643497757849,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-05-01,0.05554,0.014289310103626555,0.006179581655480985,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-06-01,0.009465,0.028504037385370662,0.006289761160714287,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-07-01,-0.008821,0.01940105588100228,0.006296832962138086,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-08-01,-0.012673,0.01277824491162757,0.0062632377777777784,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-09-01,-0.038748,0.01764067318117339,0.006221250554323726,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-10-01,0.039079,0.012566447123051997,0.006121761061946904,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-11-01,0.065387,0.017769725215226545,0.006194514348785873,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1985-12-01,0.042056,0.021408149615545255,0.006324894273127754,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-01-01,-0.001794,0.021480032794733463,0.006403424175824177,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-02-01,0.070925,0.011849374288196306,0.006385447368421054,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-03-01,0.050532,0.028504896165529175,0.006526671772428885,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-04-01,-0.019348,0.026118455647394137,0.006622753275109172,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-05-01,0.050126,0.01562392086733913,0.006566172113289762,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-06-01,0.010844,0.0078073074555553516,0.006660867391304349,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-07-01,-0.062741,0.018375881814350663,0.006669941431670284,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-08-01,0.069217,0.010754026739726084,0.006519701298701301,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1986-09-01,-0.087843,0.020185473768748005,0.006655116630669549,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1986-10-01,0.052038,0.007424556419568596,0.0064514568965517265,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
1986-11-01,0.020276,0.015883942129299396,0.006549492473118282,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1986-12-01,-0.031413,0.016189308901237445,0.006578948497854078,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-01-01,0.130283,0.023264567201381148,0.006497595289079229,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-02-01,0.037578,0.004073152920631044,0.006762094017094017,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-03-01,0.022036,0.009791562115403362,0.006827799573560767,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-04-01,-0.013745,0.007710071575196984,0.006860157446808511,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-05-01,0.004728,-0.0011630029074904853,0.006816409766454352,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-06-01,0.04634,0.004260576366619757,0.006811985169491525,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-07-01,0.045043,0.0056779287576347,0.006895553911205074,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-08-01,0.034508,0.0025255536401418525,0.006976033755274261,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-09-01,-0.02664,-0.0012102426325712084,0.007033995789473684,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1987-10-01,-0.220295,-0.005910542519340308,0.006963252100840337,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
