date,eq_prem,eq_prem_lead,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf,Pyun_FC
199001,-0.073761,0.007681,-3.46,-2.68,0.7,0.002892101061,0.414971395925174,-0.013896789618886,0.0764,0.0865,-0.0343,0.0152,0.0095,0.001588562351072,0.014717622
199002,0.007681,0.020888,-3.38,-2.71,0.68,0.001008572323,0.40917308973261,-0.011729202811748,0.0774,0.0876,-0.0025,0.0013,0.0092,0.010309278350516,0.045621595
199003,0.020888,-0.030904,-3.38,-2.75,0.65,0.001032253721,0.471333956360977,-0.010291440203687,0.079,0.0889,-0.0044,0.0033,0.0084,0.004709576138147,0.013692497
199004,-0.030904,0.090519,-3.39,-2.73,0.63,0.000966788808,0.480284256011081,-0.010149279675611,0.0777,0.0924,-0.0202,0.0011,0.0084,0.00546875,0.044801345
199005,0.090519,-0.013554,-3.36,-2.83,0.62,0.001361473774,0.443569973510947,-0.0022618111259,0.0774,0.0883,0.0415,-0.003,0.0094,0.001554001554002,-0.017118492
199006,-0.013554,-0.010754,-3.43,-2.82,0.6,0.001350807348,0.442949432254078,-0.000507274535522,0.0773,0.0864,0.023,-0.0014,0.0096,0.002327385570209,0.006245476
199007,-0.010754,-0.097601,-3.42,-2.81,0.6,0.001298437032,0.439212446647391,0.004885058321664,0.0762,0.086,0.0107,-0.0005,0.0096,0.005417956656347,0.007193932
199008,-0.097601,-0.055559,-3.41,-2.7,0.61,0.005827787285,0.488073562937009,0.001439210342725,0.0745,0.092,-0.0419,0.0127,0.01,0.003849114703618,0.030606374
199009,-0.055559,-0.009597,-3.31,-2.64,0.61,0.001984820978,0.520289665970772,0.001372876862834,0.0736,0.0914,0.0117,-0.0026,0.0108,0.00920245398773,0.010391454
199010,-0.009597,0.057761,-3.25,-2.64,0.59,0.004492789359,0.522451920911589,-0.000470684172489,0.0717,0.0898,0.0215,-0.0083,0.0121,0.008358662613982,0.002348645
199011,0.057761,0.022287,-3.23,-2.71,0.58,0.002439903771,0.498505655070029,0.000909886584517,0.0706,0.0858,0.0402,-0.0117,0.0132,0.0060286360211,-0.01381126
199012,0.022287,0.039001,-3.28,-2.74,0.57,0.000794596454,0.484496859883204,-0.001845907511482,0.0674,0.0844,0.0187,-0.002,0.0138,0.002247191011236,-0.012799159
199101,0.039001,0.066365,-3.31,-2.79,0.56,0.003193591585,0.466307799692295,0.000721559634361,0.0622,0.0837,0.013,0.002,0.0141,0,0.005246215
199102,0.066365,0.019554,-3.35,-2.86,0.55,0.002431298828,0.442720440777467,0.001246896019191,0.0594,0.0841,0.003,0.0091,0.0124,0.005979073243647,0.009520048
199103,0.019554,-0.002132,-3.41,-2.89,0.55,0.001375058016,0.457125599719959,0.003251395838902,0.0591,0.0844,0.0038,0.007,0.0116,0.00148588410104,0.004739145
199104,-0.002132,0.03763,-3.43,-2.91,0.52,0.00207278941,0.4612395987354,0.005730156636072,0.0565,0.0837,0.014,-0.0002,0.0108,0.001483679525222,0.006203016
199105,0.03763,-0.050057,-3.43,-2.97,0.5,0.001585205973,0.439966969446738,0.006982104807961,0.0546,0.0845,0,0.0039,0.01,0.001481481481481,0.009609471
199106,-0.050057,0.042326,-3.47,-2.95,0.47,0.001179879395,0.458243743011955,0.014247489352183,0.0557,0.086,-0.0063,0.0045,0.0095,0.002958579881657,0.01254727
199107,0.042326,0.018985,-3.42,-3.02,0.44,0.001105340522,0.440356781560556,0.014835552764731,0.0558,0.085,0.0157,0.001,0.0089,0.002949852507375,0.005324506
199108,0.018985,-0.021461,-3.46,-3.07,0.41,0.002037666692,0.437639637271652,0.017331298297312,0.0533,0.0818,0.034,-0.0065,0.009,0.001470588235294,0.010507375
199109,-0.021461,0.008858,-3.47,-3.08,0.37,0.000474689959,0.441531837030997,0.02328904396775,0.0522,0.079,0.0303,-0.0032,0.009,0.002936857562408,0.01098711
199110,0.008858,-0.044414,-3.46,-3.13,0.34,0.001125638326,0.434003453781239,0.025508895824188,0.0499,0.0791,0.0054,-0.0011,0.0094,0.004392386530015,-0.000792677
199111,-0.044414,0.110189,-3.47,-3.12,0.3,0.002049025584,0.460154490306355,0.030689946961441,0.0456,0.0789,0.0082,0.0024,0.0097,0.001457725947522,0.004329504
199112,0.110189,-0.022148,-3.43,-3.26,0.27,0.002049521867,0.420344417340154,0.031812384429211,0.0407,0.073,0.0581,-0.0145,0.0095,0.002911208151383,-0.006580582
199201,-0.022148,0.009465,-3.53,-3.24,0.27,0.000872454924,0.41322967845333,0.031941466539383,0.038,0.0776,-0.0324,0.0151,0.0093,0.000725689404935,0.00312196
199202,0.009465,-0.02227,-3.5,-3.24,0.27,0.00091323614,0.407630525160933,0.033556021334137,0.0384,0.0777,0.0051,0.0045,0.0094,0.001450326323423,0.022514938
199203,-0.02227,0.025214,-3.51,-3.22,0.27,0.000469760075,0.402106034217647,0.041900538021337,0.0404,0.0797,-0.0094,0.0021,0.009,0.00362056480811,0.023157027
199204,0.025214,0.00165,-3.49,-3.23,0.29,0.001661051806,0.387303471769268,0.038661810057257,0.0375,0.0803,0.0016,0,0.0088,0.005050505050505,0.011469994
199205,0.00165,-0.01783,-3.52,-3.21,0.31,0.000690032909,0.382998516285533,0.03717548872492,0.0363,0.0781,0.0243,0.0011,0.0085,0.001435750179469,0.019297894
199206,-0.01783,0.037724,-3.52,-3.18,0.32,0.00075291923,0.392042353833141,0.043076559596686,0.0366,0.0765,0.02,-0.0044,0.0083,0.001433691756272,0.001111744
199207,0.037724,-0.023715,-3.5,-3.19,0.34,0.000897480478,0.383348699693586,0.041494791856364,0.0321,0.0726,0.0398,-0.009,0.0077,0.003579098067287,0.006405988
199208,-0.023715,0.00874,-3.53,-3.15,0.36,0.000369558777,0.399405036924244,0.043049956234124,0.0313,0.0725,0.0067,0.0023,0.007,0.002139800285307,0.01083949
199209,0.00874,0.002196,-3.51,-3.14,0.38,0.000872211768,0.397656972109605,0.041137782297627,0.0291,0.071,0.0185,-0.0086,0.007,0.002846975088968,0.004852826
199210,0.002196,0.031494,-3.52,-3.13,0.39,0.000944148791,0.403251177750702,0.041096098662396,0.0286,0.0741,-0.0198,0.0042,0.0085,0.002838892831796,0.006633998
199211,0.031494,0.01108,-3.52,-3.14,0.41,0.000508099605,0.393626458475283,0.037986651721801,0.0313,0.0748,0.001,0.0059,0.0086,0.003538570417551,0.009455912
199212,0.01108,0.004482,-3.55,-3.13,0.43,0.000471539998,0.394109614198953,0.038828687810125,0.0322,0.0726,0.0246,-0.0018,0.0083,0.001410437235543,0.001106883
199301,0.004482,0.011226,-3.56,-3.12,0.44,0.000348845692,0.393048104460834,0.041753842309569,0.03,0.0725,0.028,-0.003,0.0076,-0.000704225352113,0.002073846
199302,0.011226,0.019002,-3.56,-3.12,0.45,0.001146872153,0.385960196890833,0.040728170194097,0.0293,0.0698,0.0354,-0.0098,0.0068,0.004933051444679,0.007158351
199303,0.019002,-0.027019,-3.57,-3.13,0.46,0.001004723333,0.333613526387326,0.03710641449014,0.0295,0.0702,0.0021,0.0004,0.0057,0.003506311360449,0.003012961
199304,-0.027019,0.023859,-3.59,-3.11,0.45,0.001004797726,0.334349805952563,0.039812685468469,0.0287,0.0701,0.0072,-0.002,0.0068,0.003494060097834,0.007460151
199305,0.023859,0.001266,-3.56,-3.14,0.44,0.000817303782,0.324882421479661,0.040254628780706,0.0296,0.0701,0.0047,-0.0027,0.0078,0.002785515320334,-0.013715234
199306,0.001266,-0.007093,-3.58,-3.15,0.43,0.000573816684,0.325931247560944,0.041154021410631,0.0307,0.0668,0.0449,-0.0156,0.0074,0.001388888888889,0.004935399
199307,-0.007093,0.035031,-3.58,-3.12,0.45,0.000608961767,0.323777030818894,0.0410077869063,0.0304,0.0656,0.0191,-0.0091,0.0076,0.001386962552011,0.00563548
199308,0.035031,-0.010082,-3.58,-3.14,0.47,0.000281577471,0.313864983338392,0.040192936881529,0.0302,0.0623,0.0434,-0.0147,0.0075,0,-0.000958989
199309,-0.010082,0.017284,-3.61,-3.11,0.49,0.000470664578,0.322351821462384,0.04184071090225,0.0295,0.0627,0.0005,0.0038,0.0068,0.002770083102493,0.001248638
199310,0.017284,-0.010855,-3.6,-3.11,0.51,0.000314204803,0.311362832921683,0.040367136406659,0.0302,0.0623,0.0096,-0.0045,0.0064,0.00207182320442,-0.002247252
199311,-0.010855,0.010146,-3.62,-3.07,0.53,0.00057632802,0.311079410810167,0.043837560282668,0.031,0.0651,-0.0259,0.0071,0.0073,0.004135079255686,0.012318342
199312,0.010146,0.031129,-3.6,-3.06,0.55,0.000269686267,0.305267222909008,0.045726869906692,0.0306,0.0654,0.002,0.0047,0.0076,0.000686341798216,0.002003195
199401,0.031129,-0.029661,-3.61,-3.08,0.56,0.000423485804,0.28805856716298,0.043671135238411,0.0298,0.0637,0.0257,-0.0055,0.0073,0,0.013168172
199402,-0.029661,-0.045556,-3.64,-3.04,0.57,0.001026088271,0.299058820868,0.045041131612568,0.0325,0.0682,-0.045,0.0164,0.0068,0.002743484224966,0.020021385
199403,-0.045556,0.010117,-3.6,-2.98,0.58,0.000892130885,0.307483805069326,0.041905087773417,0.035,0.0725,-0.0395,0.0012,0.0065,0.003419972640219,0.006539501
199404,0.010117,0.013609,-3.55,-2.95,0.61,0.00137367672,0.303664786213424,0.039845659339765,0.0368,0.0745,-0.015,0.0053,0.0064,0.003408316291752,0.018627177
199405,0.013609,-0.027862,-3.56,-2.93,0.64,0.000750498236,0.297469475701897,0.039641067073013,0.0414,0.0759,-0.0082,0.002,0.0063,0.001358695652174,-5.4266E-05
199406,-0.027862,0.029614,-3.57,-2.87,0.67,0.000797103586,0.308417076703078,0.033995563953155,0.0414,0.0774,-0.01,0.0019,0.0068,0.00067842605156,0.015786758
199407,0.029614,0.038541,-3.54,-2.87,0.7,0.000327270112,0.296985380772968,0.031211217432343,0.0433,0.0746,0.0363,-0.0054,0.0069,0.003389830508475,0.010221372
199408,0.038541,-0.02764,-3.57,-2.88,0.72,0.000560378693,0.285683819320023,0.028706518168643,0.0448,0.0761,-0.0086,0.0055,0.0067,0.002702702702703,2.3205E-05
199409,-0.02764,0.018919,-3.61,-2.83,0.75,0.000801875469,0.290904658598853,0.02900329484448,0.0462,0.08,-0.0331,0.0066,0.0064,0.004043126684636,0.005628177
199410,0.018919,-0.040048,-3.57,-2.81,0.78,0.001158421469,0.286071273713145,0.026000495318,0.0495,0.0809,-0.0025,-0.0025,0.0063,0.002684563758389,-0.001571016
199411,-0.040048,0.011255,-3.59,-2.73,0.81,0.000836382829,0.298992614267059,0.022917147016114,0.0529,0.0808,0.0066,-0.0048,0.0064,0.000669344042838,0.006452352
199412,0.011255,0.0216,-3.54,-2.71,0.84,0.000704926681,0.29156830000676,0.016594292602983,0.056,0.0799,0.0161,-0.0004,0.0064,0.00133779264214,0.008336185
199501,0.0216,0.035028,-3.55,-2.71,0.86,0.000289388878,0.290853734381402,0.015093369874641,0.0571,0.078,0.0273,-0.0017,0.0062,0,-0.003911647
199502,0.035028,0.025334,-3.58,-2.73,0.88,0.000472432153,0.27873003559222,0.01453209508289,0.0577,0.0758,0.0287,0.0002,0.0059,0.004008016032064,0.002993601
199503,0.025334,0.024795,-3.61,-2.73,0.9,0.000484318742,0.313876541877654,0.014388598260502,0.0573,0.0755,0.0091,0.0004,0.0058,0.003992015968064,0.002792295
