date,y_true,fcast_glp,hmean,nr_glp,dy,ep,dpayr,svar,bmr,ntis,tbl,lty,ltr,dfr,dfy,inf
2019-01-01,0.079509,0.007357468806516182,0.006473858989424208,9.4123,0.8321,0.7707,0.6638,0.9884,0.7065,0.6158,0.9695,0.6749,0.9886,0.8501,0.7778,0.5741
2019-02-01,0.029608,0.011271572430012687,0.006559580985915494,9.4819,0.8308,0.7833,0.6643,0.987,0.7152,0.6269,0.9688,0.6902,0.9905,0.854,0.7907,0.5802
2019-03-01,0.017731,0.007903235745434762,0.006586601406799532,9.4078,0.8249,0.7788,0.6569,0.986,0.7033,0.6201,0.9676,0.671,0.9917,0.856,0.7822,0.5693
2019-04-01,0.038729,0.016756320478843442,0.00659965105386417,9.4319,0.8302,0.7801,0.6601,0.9859,0.7073,0.627,0.9662,0.6801,0.9915,0.855,0.7829,0.5656
2019-05-01,-0.065287,0.00698990932335187,0.006637229239766083,9.5416,0.8293,0.7971,0.6787,0.9872,0.7189,0.632,0.9687,0.6882,0.9919,0.8656,0.7936,0.5904
2019-06-01,0.067461,0.01318223907047625,0.006553205607476637,9.4228,0.8187,0.7838,0.6656,0.9857,0.7065,0.6141,0.9672,0.6778,0.9933,0.8646,0.7761,0.5694
2019-07-01,0.012803,0.013954031951296832,0.006624276546091016,9.4307,0.8236,0.7819,0.6521,0.9876,0.7077,0.6237,0.9725,0.6784,0.9938,0.8618,0.7829,0.5647
2019-08-01,-0.017985,0.009324464357056137,0.006631477855477857,9.4887,0.8266,0.7955,0.667,0.9892,0.7165,0.6276,0.9692,0.6789,0.9941,0.8632,0.7921,0.5688
2019-09-01,0.017191,0.017036542080220117,0.006602820721769501,9.4024,0.8242,0.7805,0.6567,0.9871,0.7151,0.6137,0.9633,0.6832,0.9923,0.8509,0.7738,0.5616
2019-10-01,0.019821,0.004054450405882863,0.0066151325581395365,9.4507,0.8314,0.7785,0.6679,0.9869,0.7096,0.6281,0.9655,0.6876,0.9929,0.8594,0.7724,0.5705
2019-11-01,0.034706,0.007101373200597864,0.006630470383275263,9.4655,0.8284,0.7873,0.665,0.9892,0.7181,0.625,0.9719,0.6791,0.9942,0.8529,0.7848,0.5696
2019-12-01,0.028587,0.008646666184766933,0.0066630406032482615,9.4535,0.8272,0.7838,0.6583,0.9873,0.7171,0.6249,0.9637,0.6789,0.9949,0.8579,0.7872,0.5723
2020-01-01,-0.001292,0.00610004585274797,0.006688444959443802,9.4231,0.8152,0.7833,0.6557,0.988,0.7094,0.6233,0.9635,0.6778,0.9941,0.8607,0.7821,0.57
2020-02-01,-0.083172,0.01633906258590509,0.006679208333333335,9.4081,0.8229,0.7824,0.6538,0.9873,0.7064,0.6206,0.9679,0.6712,0.9933,0.8602,0.7751,0.567
2020-03-01,-0.123197,0.0076663913568759835,0.006575334104046243,9.431,0.8259,0.7871,0.6711,0.9851,0.7063,0.6127,0.9678,0.6773,0.9884,0.8555,0.782,0.5718
2020-04-01,0.127694,-0.07583014197715052,0.006425481524249424,9.5142,0.8433,0.7858,0.6594,0.9868,0.7198,0.6159,0.9722,0.695,0.987,0.8837,0.7813,0.584
2020-05-01,0.047818,0.01221940019115243,0.006565352941176471,7.6946,0.7898,0.6691,0.5218,0.5469,0.5792,0.4823,0.9253,0.5605,0.921,0.6806,0.5657,0.4524
2020-06-01,0.020248,0.009284401956540633,0.0066128790322580655,7.5774,0.7844,0.6599,0.5033,0.5226,0.5668,0.4652,0.929,0.5526,0.9206,0.6817,0.5513,0.44
2020-07-01,0.05681,0.00917687531406863,0.006628569620253165,7.6965,0.7842,0.6791,0.5096,0.5252,0.5725,0.4816,0.9362,0.5613,0.9291,0.7047,0.5678,0.4452
2020-08-01,0.071968,0.016320139170429734,0.0066862494252873566,7.8383,0.7977,0.6755,0.5325,0.5321,0.5857,0.4984,0.9363,0.578,0.9305,0.7217,0.5842,0.4657
2020-09-01,-0.038251,0.0007304546277808508,0.006761199770378875,8.0054,0.8023,0.687,0.5376,0.5517,0.6016,0.5057,0.9415,0.59,0.9496,0.7624,0.5988,0.4772
2020-10-01,-0.026509,0.0069389047819566965,0.006709580275229358,7.861,0.7909,0.6762,0.5204,0.5244,0.5832,0.489,0.9369,0.5715,0.954,0.7777,0.58,0.4568
2020-11-01,0.109303,0.0036127777658682865,0.006671529209621993,7.9148,0.8052,0.684,0.5222,0.5376,0.5902,0.5014,0.942,0.5689,0.9532,0.7776,0.5729,0.4596
2020-12-01,0.041473,0.014238497585275183,0.006788956521739131,7.7658,0.7795,0.6575,0.5075,0.5228,0.5751,0.4954,0.9246,0.5756,0.9289,0.7587,0.5749,0.4653
